symbol,stockmap_time,close,raw_state,raw_side,accepted_state,accepted_range_id,accepted_range_version,accepted_range_source,accepted_range_type,accepted_range_low,accepted_range_high,accepted_range_width_atr,accepted_range_age_bars,accepted_quality,candidate_active,candidate_status,candidate_side,candidate_low,candidate_high,candidate_quality,candidate_bars_confirmed,ema100,ema200,ema100_slope,ema200_slope,price_to_ema100,price_to_ema200,ema_ordering,ema_regime,atr,atr_pct,accepted_range_position,accepted_range_position_pct,nearest_support_type,nearest_support_price,nearest_support_distance_atr,nearest_resistance_type,nearest_resistance_price,nearest_resistance_distance_atr,room_up_atr,room_down_atr,pdh,pdl,today_open,orb_ready,orb_high,orb_low,calculation_mode,calculation_version,reason_codes
BSE,2026-08-04T09:15:00+05:30,3566.8,EXPANDING_RANGE,SELL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,88,90.94672710512327,False,EXPANDING_RANGE,SELL,3560.0,3628.0,68.65900720050739,0,3582.2552886361595,3585.0811021538457,-0.312228053256149,-0.18372966988772532,BELOW,BELOW,EMA100_BELOW_EMA200,BEARISH_STACKED,16.38624514157361,0.4594102596605812,ABOVE,,ORB_LOW,3560.8,0.366160761551002,EMA100,3582.2552886361595,0.9431867095011102,0.9431867095011102,0.366160761551002,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_EXPANDING_RANGE|STRUCTURE_SIDE_SELL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BEARISH_STACKED|RANGE_POSITION_ABOVE
BSE,2026-08-04T09:30:00+05:30,3592.0,UNKNOWN,NEUTRAL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,89,90.94672710512327,False,INSUFFICIENT_DATA,NEUTRAL,,,,0,3582.4482532176216,3585.149946908534,0.1929645814620926,0.06884475468814344,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,18.37294191717548,0.5114961558233708,ABOVE,,EMA200,3585.149946908534,0.3728337640398558,ORB_HIGH,3594.5,0.13606966218420025,0.13606966218420025,0.3728337640398558,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_UNKNOWN|STRUCTURE_SIDE_NEUTRAL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T09:45:00+05:30,3626.5,UNKNOWN,NEUTRAL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,90,90.94672710512327,False,INSUFFICIENT_DATA,NEUTRAL,,,,0,3583.320565035094,3585.561390222877,0.8723118174725641,0.4114433143431597,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,20.346303208805804,0.5610451732746671,ABOVE,,ORB_HIGH,3594.5,1.5727672821739194,PDH,3671.4,2.2067890928002853,2.2067890928002853,1.5727672821739194,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_UNKNOWN|STRUCTURE_SIDE_NEUTRAL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T10:00:00+05:30,3628.8,UNKNOWN,NEUTRAL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,91,90.94672710512327,False,INSUFFICIENT_DATA,NEUTRAL,,,,0,3584.2211479056864,3585.9916251460327,0.9005828705921886,0.43023492315569456,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,19.742995836748253,0.5440640387110961,ABOVE,,ORB_HIGH,3594.5,1.7373249877385135,PDH,3671.4,2.157727244246651,2.157727244246651,1.7373249877385135,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_UNKNOWN|STRUCTURE_SIDE_NEUTRAL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T10:15:00+05:30,3623.0,UNKNOWN,NEUTRAL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,92,90.94672710512327,False,INSUFFICIENT_DATA,NEUTRAL,,,,0,3584.9890459669596,3586.359867681893,0.7678980612731721,0.3682425358601904,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,19.897067562694815,0.5491876224867462,ABOVE,,ORB_HIGH,3594.5,1.432371876418357,PDH,3671.4,2.4325192567946883,2.4325192567946883,1.432371876418357,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_UNKNOWN|STRUCTURE_SIDE_NEUTRAL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T10:30:00+05:30,3630.0,UNKNOWN,NEUTRAL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,93,90.94672710512327,False,INSUFFICIENT_DATA,NEUTRAL,,,,0,3585.8803519874155,3586.7940978542124,0.891306020455886,0.43423017231953054,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,19.34727702250232,0.5329828380854633,ABOVE,,ORB_HIGH,3594.5,1.8348835321224204,PDH,3671.4,2.1398360064751656,2.1398360064751656,1.8348835321224204,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_UNKNOWN|STRUCTURE_SIDE_NEUTRAL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T10:45:00+05:30,3629.2,TRENDING_UP,BUY,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,94,90.94672710512327,False,TRENDING_UP,BUY,3555.4,3634.5,39.69848645515843,0,3586.7381667995455,3587.216047129295,0.8578148121300728,0.4219492750826248,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,18.94390009232357,0.5219855641001756,ABOVE,,ORB_HIGH,3594.5,1.8317241872522818,PDH,3671.4,2.227629991413464,2.227629991413464,1.8317241872522818,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_TRENDING_UP|STRUCTURE_SIDE_BUY|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T11:00:00+05:30,3632.2,TRENDING_UP,BUY,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,95,90.94672710512327,False,TRENDING_UP,BUY,3555.4,3636.0,46.13210057418874,0,3587.6384011203468,3587.6636486503967,0.9002343208012462,0.4476015211016602,ABOVE,ABOVE,EMA100_BELOW_EMA200,TRANSITIONAL,18.29790722858618,0.5037692645940801,ABOVE,,ORB_HIGH,3594.5,2.0603449087938555,PDH,3671.4,2.1423214966769253,2.1423214966769253,2.0603449087938555,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_TRENDING_UP|STRUCTURE_SIDE_BUY|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_ABOVE
BSE,2026-08-04T11:15:00+05:30,3627.2,EXPANDING_RANGE,BUY,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,96,90.94672710512327,False,EXPANDING_RANGE,BUY,3588.5,3636.0,67.16825396825439,0,3588.4217991179635,3588.0570451812387,0.7833979976167029,0.3933965308419829,ABOVE,ABOVE,EMA100_ABOVE_EMA200,BULLISH_STACKED,17.890913855115766,0.4932431036368485,ABOVE,,ORB_HIGH,3594.5,1.827743415725492,PDH,3671.4,2.470527797402682,2.470527797402682,1.827743415725492,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_EXPANDING_RANGE|STRUCTURE_SIDE_BUY|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BULLISH_STACKED|RANGE_POSITION_ABOVE
BSE,2026-08-04T11:30:00+05:30,3615.0,BALANCE_QUALIFIED,SELL,RANGE_ACCEPTED,DYNAMIC:2026-07-29T09:45:00+05:30:2026-07-29T11:15:00+05:30,31,INTRADAY_BALANCE,NORMAL_BALANCE,3521.5,3555.0,2.065943251292028,97,90.94672710512327,False,STABILIZING,SELL,3612.1,3637.8,83.65303756439987,1,3588.9481001255285,3588.325134283913,0.5263010075650527,0.2680891026743666,ABOVE,ABOVE,EMA100_ABOVE_EMA200,BULLISH_STACKED,17.69870572260748,0.48959075304585015,ABOVE,,ORB_HIGH,3594.5,1.1582767870881248,PDH,3671.4,3.1866736971595286,3.1866736971595286,1.1582767870881248,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_BALANCE_QUALIFIED|STRUCTURE_SIDE_SELL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BULLISH_STACKED|RANGE_POSITION_ABOVE
BSE,2026-08-04T11:45:00+05:30,3595.5,BALANCE_QUALIFIED,SELL,RANGE_ACCEPTED,DYNAMIC:2026-08-04T10:15:00+05:30:2026-08-04T11:30:00+05:30,32,INTRADAY_BALANCE,NORMAL_BALANCE,3612.0,3637.8,1.4322922251578398,1,84.52486100573566,True,QUALIFIED,SELL,3612.0,3637.8,84.52486100573566,2,3589.077840717102,3588.3965259825804,0.1297405915734089,0.07139169866741213,ABOVE,ABOVE,EMA100_ABOVE_EMA200,BULLISH_STACKED,18.01308388527837,0.5009896783556771,BELOW,,ORB_HIGH,3594.5,0.05551520252549728,ACCEPTED_RANGE_LOW,3612.0,0.9160008416707051,0.9160008416707051,0.05551520252549728,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_BALANCE_QUALIFIED|STRUCTURE_SIDE_SELL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BULLISH_STACKED|RANGE_POSITION_BELOW|CANDIDATE_QUALIFIED
BSE,2026-08-04T12:00:00+05:30,3584.0,EXPANDING_RANGE,SELL,RANGE_ACCEPTED,DYNAMIC:2026-08-04T10:15:00+05:30:2026-08-04T11:30:00+05:30,32,INTRADAY_BALANCE,NORMAL_BALANCE,3612.0,3637.8,1.4322922251578398,2,84.52486100573566,False,EXPANDING_RANGE,SELL,3555.4,3637.8,68.04573374422152,0,3588.977289415773,3588.352779455391,-0.10055130132877821,-0.04374652718934158,BELOW,BELOW,EMA100_ABOVE_EMA200,TRANSITIONAL,18.2621493220442,0.5095465770659654,BELOW,,ORB_LOW,3560.8,1.2703871593030482,EMA200,3588.352779455391,0.23834978997444023,0.23834978997444023,1.2703871593030482,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_EXPANDING_RANGE|STRUCTURE_SIDE_SELL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_TRANSITIONAL|RANGE_POSITION_BELOW
BSE,2026-08-04T12:15:00+05:30,3593.9,EXPANDING_RANGE,SELL,RANGE_ACCEPTED,DYNAMIC:2026-08-04T10:15:00+05:30:2026-08-04T11:30:00+05:30,32,INTRADAY_BALANCE,NORMAL_BALANCE,3612.0,3637.8,1.4322922251578398,3,84.52486100573566,False,EXPANDING_RANGE,SELL,3555.4,3637.8,67.35007359716235,0,3589.0747688332826,3588.407975679716,0.09747941750947575,0.05519622432484539,ABOVE,ABOVE,EMA100_ABOVE_EMA200,BULLISH_STACKED,18.22199579904103,0.5070256768146311,BELOW,,EMA100,3589.0747688332826,0.26480256169148036,ORB_HIGH,3594.5,0.03292723841103538,0.03292723841103538,0.26480256169148036,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_EXPANDING_RANGE|STRUCTURE_SIDE_SELL|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BULLISH_STACKED|RANGE_POSITION_BELOW
BSE,2026-08-04T12:30:00+05:30,3598.9,EXPANDING_RANGE,BUY,RANGE_ACCEPTED,DYNAMIC:2026-08-04T10:15:00+05:30:2026-08-04T11:30:00+05:30,32,INTRADAY_BALANCE,NORMAL_BALANCE,3612.0,3637.8,1.4322922251578398,4,84.52486100573566,False,EXPANDING_RANGE,BUY,3555.4,3637.8,70.22407324497274,0,3589.269327866287,3588.512373931659,0.19455903300422506,0.10439825194316654,ABOVE,ABOVE,EMA100_ABOVE_EMA200,BULLISH_STACKED,17.906138956252367,0.497544776355341,BELOW,,ORB_HIGH,3594.5,0.2457257821325978,ACCEPTED_RANGE_LOW,3612.0,0.7315926695311232,0.7315926695311232,0.2457257821325978,3671.4,3560.0,3575.0,True,3594.5,3560.8,REPLAY_DAY_INITIALIZED,STOCKMAP_V2,STRUCTURE_RAW_EXPANDING_RANGE|STRUCTURE_SIDE_BUY|ACCEPTED_RANGE_ACCEPTED|EMA_REGIME_BULLISH_STACKED|RANGE_POSITION_BELOW
