run_id,trading_day,rank_time,symbol,rank_position,universe_size,direction,classification,attention_tier,total_score,movement_score,quality_score,range_penalty,stall_penalty,close_price,previous_close,today_open,gap_pct,session_move_pct,post_open_move_pct,move_15m_pct,move_30m_pct,move_60m_pct,move_15m_atr,move_30m_atr,move_60m_atr,atr_value,atr_pct,directional_efficiency,recent_efficiency,direction_consistency,acceleration_score,volume_ratio,freshness_score,bars_since_extreme,range_active,range_episode_id,range_id,range_age_bars,range_width_pct,containment_ratio,midpoint_crossings,vwap_crossings,failed_escape_count,rearm_required,attempt_limit_reached
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,APLAPOLLO,11,75,DOWN,MOVING_DOWN,PRIORITY,77.9513,88.4414,81.7562,16.9691,0.0,1868.2,1895.0,1908.0,0.686016,-2.085954,-2.085954,-1.127282,-2.085954,-2.085954,-3.614401,-6.753669,-6.753669,5.893093,0.315442,0.718213,0.718213,1.0,0.535176,1.075625,1.0,0,True,,ORB:2026-07-31,6,1.579462,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,EXIDEIND,12,75,UP,MOVING_UP,PRIORITY,77.453,78.7626,91.4894,10.2553,0.0,459.4,456.0,456.65,0.142544,0.602212,0.602212,1.211721,0.602212,0.602212,1.611011,0.805505,0.805505,3.414006,0.743144,0.787234,0.787234,1.0,1.0,0.639415,1.0,0,True,,ORB:2026-07-31,6,2.637241,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,KOTAKBANK,13,75,DOWN,MOVING_DOWN,PRIORITY,77.1162,75.8282,100.0,11.9271,0.0,388.9,387.6,390.2,0.670795,-0.333162,-0.333162,-0.371462,-0.333162,-0.333162,-1.924454,-1.725373,-1.725373,0.75346,0.193741,1.0,1.0,1.0,1.0,0.190308,1.0,0,True,,ORB:2026-07-31,6,0.652884,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,MUTHOOTFIN,14,75,UP,MOVING_UP,PRIORITY,76.4632,90.8685,83.0194,24.1011,0.0,3083.0,3010.0,3025.7,0.521595,1.893777,1.893777,1.198096,1.893777,1.893777,3.873817,6.081361,6.081361,9.422232,0.305619,0.71161,0.71161,1.0,0.636998,1.665613,1.0,0,True,,ORB:2026-07-31,6,1.703387,,2,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HDFCBANK,15,75,DOWN,MOVING_DOWN,PRIORITY,75.8826,78.5958,95.2941,15.4455,0.0,750.8,753.4,753.95,0.073002,-0.4178,-0.4178,-0.59579,-0.4178,-0.4178,-2.962949,-2.074064,-2.074064,1.518757,0.202285,0.882353,0.882353,1.0,1.0,0.412574,1.0,0,True,,ORB:2026-07-31,6,0.868384,,1,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,LTF,16,75,UP,MOVING_UP,PRIORITY,75.6221,86.1657,75.8088,12.0606,5.625,312.9,306.0,307.45,0.473856,1.772646,1.772646,0.708079,1.772646,1.772646,2.257506,5.592457,5.592457,0.974527,0.31145,0.69697,0.69697,1.0,0.40367,1.339401,0.875,1,True,,ORB:2026-07-31,6,2.209143,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HAL,17,75,UP,MOVING_UP,PRIORITY,74.0008,84.9217,81.4003,19.729,0.0,4633.0,4590.0,4591.1,0.023965,0.912635,0.912635,0.533808,0.912635,0.912635,2.303856,3.924048,3.924048,10.67775,0.230472,0.68984,0.68984,1.0,0.587112,1.629726,1.0,0,True,,ORB:2026-07-31,6,1.074547,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HYUNDAI,18,75,UP,MOVING_UP,PRIORITY,71.981,84.5917,69.1286,15.9435,0.0,2169.6,2041.0,2099.0,2.841744,3.363506,3.363506,0.878784,3.363506,3.363506,1.230551,4.596662,4.596662,15.35897,0.707917,0.502825,0.502825,1.0,0.267705,1.483644,1.0,0,True,,ORB:2026-07-31,6,3.926167,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HAVELLS,19,75,DOWN,MOVING_DOWN,PRIORITY,70.0624,77.238,76.8755,14.1338,0.0,1261.1,1263.0,1273.9,0.863025,-1.004788,-1.004788,-0.387046,-1.004788,-1.004788,-1.757131,-4.590057,-4.590057,2.788637,0.221127,0.653333,0.653333,1.0,0.382813,0.565405,1.0,0,True,,ORB:2026-07-31,6,1.089187,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,LODHA,20,75,UP,MOVING_UP,PRIORITY,69.3786,70.974,94.7664,14.7835,5.3656,1288.3,1289.55,1285.4,-0.321818,0.225611,0.225611,1.070882,0.225611,0.225611,2.683923,0.570211,0.570211,5.085839,0.394771,0.869159,0.869159,1.0,1.0,0.500838,1.0,0,True,,ORB:2026-07-31,6,1.973993,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,PRESTIGE,21,75,UP,MOVING_UP,PRIORITY,69.257,79.239,81.5873,21.373,0.0,1605.6,1590.0,1595.5,0.345912,0.63303,0.63303,0.854271,0.63303,0.63303,1.994475,1.481191,1.481191,6.818836,0.424691,0.539683,0.539683,1.0,1.0,1.192859,1.0,0,True,,ORB:2026-07-31,6,1.620827,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HCLTECH,22,75,UP,MOVING_UP,PRIORITY,65.6266,67.3588,88.2517,11.8741,8.2519,1320.5,1351.5,1317.7,-2.500925,0.212491,0.212491,0.824616,0.212491,0.212491,1.852626,0.48031,0.48031,5.829563,0.441466,0.706294,0.706294,1.0,1.0,0.601263,1.0,0,True,,ORB:2026-07-31,6,2.034261,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,AXISBANK,23,75,UP,MOVING_UP,PRIORITY,65.5695,73.2189,83.9583,13.3049,16.875,1230.7,1229.9,1226.2,-0.300837,0.366987,0.366987,-0.677911,0.366987,0.366987,-3.502078,1.876113,1.876113,2.398576,0.194895,1.0,1.0,0.666667,1.0,0.527565,0.625,3,True,,ORB:2026-07-31,6,1.094935,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,CGPOWER,24,75,UP,MOVING_UP,PRIORITY,63.1413,80.8602,62.2751,15.8492,16.875,874.1,831.85,850.0,2.181884,2.835294,2.835294,1.180692,2.835294,2.835294,2.117132,5.002243,5.002243,4.817839,0.551177,0.507538,0.507538,1.0,0.423237,1.233784,0.625,3,True,,ORB:2026-07-31,6,2.955665,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,MANKIND,25,75,DOWN,MOVING_DOWN,PRIORITY,62.0787,80.3172,58.4238,17.716,11.25,2467.8,2569.9,2604.0,1.3269,-5.230415,-5.230415,-1.129808,-5.230415,-5.230415,-1.569639,-7.581021,-7.581021,17.965918,0.728014,0.414201,0.414201,1.0,0.207048,1.529821,0.75,2,True,,ORB:2026-07-31,6,6.862435,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,ASTRAL,26,75,DOWN,MOVING_DOWN,SECONDARY,61.9341,71.2293,68.0748,16.6977,0.0,1455.8,1471.0,1470.9,-0.006798,-1.026582,-1.026582,-0.308156,-1.026582,-1.026582,-1.272005,-4.268283,-4.268283,3.537723,0.243009,0.465116,0.465116,1.0,0.298013,0.386944,1.0,0,True,,ORB:2026-07-31,6,1.216678,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,EICHERMOT,27,75,DOWN,MOVING_DOWN,SECONDARY,61.918,75.4965,72.0086,19.4394,11.25,7825.0,7909.0,7899.0,-0.126438,-0.936827,-0.936827,-0.489604,-0.936827,-0.936827,-1.864991,-3.584659,-3.584659,20.643526,0.263815,0.636364,0.636364,1.0,0.52027,0.245316,0.75,2,True,,ORB:2026-07-31,6,1.338176,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,PREMIERENE,28,75,UP,MOVING_UP,SECONDARY,61.0508,68.7973,81.0927,20.0578,5.625,994.9,983.4,992.0,0.874517,0.292339,0.292339,0.902637,0.292339,0.292339,3.107735,1.012633,1.012633,2.863822,0.28785,0.605442,0.605442,1.0,1.0,0.308332,0.875,1,True,,ORB:2026-07-31,6,1.687465,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,ASIANPAINT,29,75,DOWN,MOVING_DOWN,SECONDARY,59.7437,72.305,68.0803,19.7752,5.625,2747.7,2750.0,2773.9,0.869091,-0.944519,-0.944519,-0.427614,-0.944519,-0.944519,-1.473963,-3.272697,-3.272697,8.00563,0.291358,0.486239,0.486239,1.0,0.450382,0.207709,0.875,1,True,,ORB:2026-07-31,6,1.338678,,1,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,MANAPPURAM,30,75,UP,MOVING_UP,SECONDARY,58.9475,71.1292,74.6795,15.2436,22.5,369.95,367.8,368.35,0.149538,0.434369,0.434369,-0.684564,0.434369,0.434369,-2.30313,1.445101,1.445101,1.107189,0.299281,0.846154,0.846154,0.666667,1.0,0.721121,0.5,4,True,,ORB:2026-07-31,6,1.486286,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,TORNTPHARM,31,75,DOWN,MOVING_DOWN,SECONDARY,56.9144,71.1744,72.8194,21.0695,16.875,4931.6,4890.0,4948.0,1.186094,-0.331447,-0.331447,-1.06526,-0.331447,-0.331447,-2.453966,-0.757911,-0.757911,21.638439,0.438771,0.554859,0.554859,1.0,1.0,2.050698,0.625,3,True,,ORB:2026-07-31,6,2.499823,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,POWERINDIA,32,75,UP,MOVING_UP,SECONDARY,56.287,77.9631,56.8905,22.2711,16.875,32550.0,31355.0,31900.0,1.73816,2.037618,2.037618,0.914587,2.037618,2.037618,1.751278,3.858749,3.858749,168.448394,0.517507,0.361446,0.361446,1.0,0.453846,1.120988,0.625,3,True,,ORB:2026-07-31,6,2.629544,,1,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,PAYTM,33,75,UP,MOVING_UP,SECONDARY,55.1264,65.2837,62.7802,16.0,5.625,1345.4,1330.9,1322.2,-0.653693,1.754651,1.754651,0.104167,1.754651,1.754651,0.360128,5.967843,5.967843,3.887502,0.288948,0.5,0.5,1.0,0.060345,0.307189,0.875,1,True,,ORB:2026-07-31,6,2.006589,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,MPHASIS,34,75,DOWN,MOVING_DOWN,SECONDARY,55.0691,75.4101,58.3394,16.3772,28.125,2282.4,2348.0,2324.6,-0.996593,-1.815366,-1.815366,0.501982,-1.815366,-1.815366,0.899279,-3.32891,-3.32891,12.67682,0.555416,0.789474,0.789474,0.666667,0.270142,0.47515,0.375,5,True,,ORB:2026-07-31,6,4.499769,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,CHOLAFIN,35,75,UP,MOVING_UP,SECONDARY,54.7697,72.0203,58.3091,26.2745,0.0,1816.0,1775.5,1787.8,0.692763,1.577358,1.577358,0.331492,1.577358,1.577358,0.840384,3.949807,3.949807,7.13959,0.393149,0.252941,0.252941,1.0,0.212766,0.804456,1.0,0,True,,ORB:2026-07-31,6,2.299872,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,COFORGE,36,75,UP,MOVING_UP,SECONDARY,54.6857,67.4422,75.7143,30.4762,0.0,1717.4,1741.0,1710.0,-1.780586,0.432749,0.432749,0.845567,0.432749,0.432749,1.421175,0.730326,0.730326,10.132461,0.589988,0.392857,0.392857,1.0,1.0,0.490251,1.0,0,True,,ORB:2026-07-31,6,2.524659,,2,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,BANKBARODA,37,75,DOWN,MOVING_DOWN,SECONDARY,53.8774,62.7384,80.0,23.2127,9.7325,242.5,241.95,243.0,0.433974,-0.205761,-0.205761,-0.267325,-0.205761,-0.205761,-1.459502,-1.122694,-1.122694,0.445357,0.183653,0.5,0.5,1.0,1.0,0.407667,1.0,0,True,,ORB:2026-07-31,6,0.53421,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HINDALCO,38,75,DOWN,MOVING_DOWN,SECONDARY,52.8351,68.5293,71.0417,18.8333,28.125,976.1,969.5,979.8,1.062403,-0.377628,-0.377628,-0.626114,-0.377628,-0.377628,-2.234086,-1.344084,-1.344084,2.752804,0.282021,0.666667,0.666667,1.0,1.0,0.637162,0.375,5,True,,ORB:2026-07-31,6,1.406038,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,TVSMOTOR,39,75,UP,MOVING_UP,SECONDARY,51.8104,64.8589,57.0503,21.4118,0.0,4251.2,4205.0,4208.4,0.080856,1.017014,1.017014,0.193259,1.017014,1.017014,0.6695,3.494463,3.494463,12.247947,0.288106,0.229412,0.229412,1.0,0.191589,0.601369,1.0,0,True,,ORB:2026-07-31,6,1.231061,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,JUBLFOOD,40,75,DOWN,MOVING_DOWN,SECONDARY,51.6681,68.0404,56.9378,17.6456,16.875,435.95,441.0,441.0,0.0,-1.145125,-1.145125,-0.354286,-1.145125,-1.145125,-1.388392,-4.523472,-4.523472,1.116399,0.256084,0.417722,0.417722,1.0,0.306931,0.275917,0.625,3,True,,ORB:2026-07-31,6,1.277955,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,M&M,41,75,DOWN,MOVING_DOWN,SECONDARY,51.0918,63.2797,65.917,11.8957,28.125,3370.7,3286.1,3379.9,2.854448,-0.272197,-0.272197,0.919162,-0.272197,-0.272197,1.551101,-0.464825,-0.464825,19.792388,0.587189,0.705215,0.705215,0.666667,1.0,1.76332,0.375,5,True,,ORB:2026-07-31,6,4.124894,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,BHARATFORG,42,75,UP,MOVING_UP,SECONDARY,50.7917,73.3955,51.064,20.5586,22.5,2185.5,2167.1,2164.7,-0.110747,0.960872,0.960872,-0.568699,0.960872,0.960872,-1.892493,3.149108,3.149108,6.605045,0.302221,0.405405,0.405405,0.666667,0.600962,2.279457,0.5,4,True,,ORB:2026-07-31,6,1.724533,,0,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,GLENMARK,43,75,UP,MOVING_UP,SECONDARY,49.8374,71.7865,56.7676,34.8869,0.0,2237.9,2206.8,2207.2,0.018126,1.390903,1.390903,0.381269,1.390903,1.390903,1.120292,4.04623,4.04623,7.58731,0.339037,0.190361,0.190361,1.0,0.276873,0.871511,1.0,0,True,,ORB:2026-07-31,6,1.166693,,2,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,POLYCAB,44,75,UP,MOVING_UP,SECONDARY,49.5064,71.9743,52.9352,25.0748,16.875,9057.0,8900.0,8924.0,0.269663,1.490363,1.490363,0.471463,1.490363,1.490363,1.672051,5.232536,5.232536,25.417887,0.280644,0.312925,0.312925,1.0,0.319549,0.694473,0.625,3,True,,ORB:2026-07-31,6,1.782492,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,BRITANNIA,45,75,DOWN,MOVING_DOWN,SECONDARY,48.8722,65.231,54.3193,20.5455,11.25,5393.5,5530.0,5445.0,-1.537071,-0.945822,-0.945822,-0.295776,-0.945822,-0.945822,-0.994875,-3.202253,-3.202253,16.082424,0.298182,0.272727,0.272727,1.0,0.31068,0.572212,0.75,2,True,,ORB:2026-07-31,6,1.438849,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,DIVISLAB,46,75,UP,MOVING_UP,SECONDARY,48.8572,71.8192,51.5841,19.7204,28.125,8023.0,7810.0,7873.0,0.806658,1.905246,1.905246,-0.699301,1.905246,1.905246,-1.692686,4.493858,4.493858,33.378894,0.41604,0.580645,0.580645,0.666667,0.376667,0.267489,0.375,5,True,,ORB:2026-07-31,6,2.688728,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,NIFTY 50,47,75,DOWN,MOVING_DOWN,SECONDARY,46.3837,61.0774,84.997,34.0746,19.3289,24321.95,24296.6,24361.45,0.26691,-0.162141,-0.162141,-0.151485,-0.162141,-0.162141,-1.64611,-1.762096,-1.762096,22.416482,0.092166,0.64961,0.64961,1.0,0.934177,,1.0,0,True,,ORB:2026-07-31,6,0.224605,,3,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,COALINDIA,48,75,DOWN,MOVING_DOWN,SECONDARY,46.3043,58.5281,63.1627,21.6032,11.25,411.25,417.4,413.0,-1.054145,-0.423729,-0.423729,-0.169924,-0.423729,-0.423729,-0.760465,-1.901163,-1.901163,0.920489,0.223827,0.460317,0.460317,1.0,0.4,0.428257,0.75,2,True,,ORB:2026-07-31,6,1.079115,,1,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,ICICIBANK,49,75,UP,MOVING_UP,SECONDARY,45.3587,60.4654,76.0757,20.2578,38.6434,1437.2,1429.5,1434.3,0.335782,0.202189,0.202189,-0.312132,0.202189,0.202189,-1.423225,0.91719,0.91719,3.161833,0.219999,0.959184,0.959184,0.666667,1.0,0.094547,0.375,5,True,,ORB:2026-07-31,6,0.528475,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,AMBER,50,75,UP,MOVING_UP,SECONDARY,44.3048,64.9146,57.1023,22.4697,28.125,7435.0,7378.5,7400.0,0.291387,0.472973,0.472973,-0.681272,0.472973,0.472973,-2.154109,1.47831,1.47831,23.675678,0.318435,0.484848,0.484848,0.666667,1.0,0.94038,0.375,5,True,,ORB:2026-07-31,6,1.396536,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,LTM,51,75,DOWN,MOVING_DOWN,SUPPRESSED,44.035,66.9952,49.9471,21.629,28.125,4337.4,4440.1,4385.1,-1.238711,-1.087775,-1.087775,0.453935,-1.087775,-1.087775,1.085764,-2.642396,-2.642396,18.051801,0.416189,0.526882,0.526882,0.666667,0.410901,0.440317,0.375,5,True,,ORB:2026-07-31,6,2.332422,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,DMART,52,75,DOWN,MOVING_DOWN,SUPPRESSED,42.7245,62.9536,74.0088,19.3489,55.4847,3895.2,3886.0,3900.1,0.362841,-0.125638,-0.125638,-0.652928,-0.125638,-0.125638,-2.445273,-0.468041,-0.468041,10.469178,0.268771,0.740845,0.740845,1.0,1.0,1.308617,0.375,5,True,,ORB:2026-07-31,6,1.015462,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,ABB,53,75,UP,MOVING_UP,SUPPRESSED,41.7571,66.5953,53.0885,33.1349,16.875,7425.5,7290.0,7350.5,0.829904,1.020339,1.020339,0.364939,1.020339,1.020339,0.855162,2.375451,2.375451,31.572954,0.425196,0.301587,0.301587,1.0,0.36,0.539496,0.625,3,True,,ORB:2026-07-31,6,1.813218,,3,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,BHEL,54,75,UP,MOVING_UP,SUPPRESSED,41.3101,62.0272,48.7254,27.8282,11.25,410.3,404.25,406.0,0.4329,1.059113,1.059113,0.207596,1.059113,1.059113,0.696279,3.522351,3.522351,1.220776,0.297532,0.175258,0.175258,1.0,0.197674,0.60291,0.75,2,True,,ORB:2026-07-31,6,1.551903,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,HEROMOTOCO,55,75,DOWN,MOVING_DOWN,SUPPRESSED,40.9456,60.5943,49.0122,18.2857,28.125,5333.3,5326.1,5375.0,0.91812,-0.775814,-0.775814,-0.218896,-0.775814,-0.775814,-0.800371,-2.852604,-2.852604,14.618223,0.274093,0.385714,0.385714,1.0,0.280576,0.645627,0.375,5,True,,ORB:2026-07-31,6,1.818148,,0,0,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,MARUTI,56,75,DOWN,MOVING_DOWN,SUPPRESSED,37.5008,57.9136,64.1281,22.2901,44.5285,14225.0,14180.0,14250.0,0.493653,-0.175439,-0.175439,-0.566196,-0.175439,-0.175439,-1.805905,-0.557378,-0.557378,44.852849,0.31531,0.493827,0.493827,1.0,1.0,0.732976,0.375,5,True,,ORB:2026-07-31,6,1.389571,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,BEL,57,75,UP,MOVING_UP,SUPPRESSED,37.4421,54.3594,50.284,28.5769,5.625,388.05,384.9,385.0,0.025981,0.792208,0.792208,0.064466,0.792208,0.792208,0.324332,3.956855,3.956855,0.770814,0.198638,0.179487,0.179487,1.0,0.081967,0.687368,0.875,1,True,,ORB:2026-07-31,6,1.444043,,1,1,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,VEDL,58,75,DOWN,MOVING_DOWN,SUPPRESSED,36.1455,53.6938,46.4957,30.7778,0.0,264.9,267.0,268.8,0.674157,-1.450893,-1.450893,-0.037736,-1.450893,-1.450893,-0.085461,-3.332962,-3.332962,1.17013,0.441725,0.027778,0.027778,1.0,0.025641,0.833876,1.0,0,True,,ORB:2026-07-31,6,1.819375,,0,2,0,False,False
STOCK_RANK:20260731T093000,2026-07-31,2026-07-31 09:30:00,RADICO,59,75,DOWN,MOVING_DOWN,SUPPRESSED,35.1066,53.1257,55.1551,31.6308,11.25,4362.8,4369.0,4374.9,0.135042,-0.276578,-0.276578,0.298864,-0.276578,-0.276578,0.91757,-0.854046,-0.854046,14.167863,0.324742,0.201794,0.201794,0.666667,1.0,0.598217,0.75,2,True,,ORB:2026-07-31,6,1.200331,,2,1,0,False,False
