run_id,trading_day,rank_time,symbol,rank_position,universe_size,direction,classification,attention_tier,total_score,movement_score,quality_score,range_penalty,stall_penalty,close_price,previous_close,today_open,gap_pct,session_move_pct,post_open_move_pct,move_15m_pct,move_30m_pct,move_60m_pct,move_15m_atr,move_30m_atr,move_60m_atr,atr_value,atr_pct,directional_efficiency,recent_efficiency,direction_consistency,acceleration_score,volume_ratio,freshness_score,bars_since_extreme,range_active,range_episode_id,range_id,range_age_bars,range_width_pct,containment_ratio,midpoint_crossings,vwap_crossings,failed_escape_count,rearm_required,attempt_limit_reached
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,VEDL,33,100,DOWN,MOVING_DOWN,SECONDARY,60.7435,71.0926,78.6667,25.2427,0.0,266.55,264.35,267.9,1.342917,-0.503919,-0.503919,-0.392377,-0.503919,-0.503919,-1.59296,-2.048092,-2.048092,0.65915,0.24729,0.55,0.55,1.0,0.777778,0.529297,1.0,0,True,,ORB:2026-08-03,6,0.746826,,0,2,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,COFORGE,34,100,DOWN,MOVING_DOWN,SECONDARY,58.1437,68.299,66.2086,16.2439,5.625,1725.0,1722.0,1739.0,0.987224,-0.80506,-0.80506,-0.260191,-0.80506,-0.80506,-0.9989,-3.107688,-3.107688,4.504957,0.261157,0.487805,0.487805,1.0,0.321429,0.483539,0.875,1,True,,ORB:2026-08-03,6,1.360858,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,DMART,35,100,DOWN,MOVING_DOWN,SECONDARY,56.6896,71.2099,77.9918,30.2972,5.625,3918.5,3921.0,3945.1,0.614639,-0.674254,-0.674254,-0.236774,-0.674254,-0.674254,-1.081666,-3.093796,-3.093796,8.597851,0.219417,0.771812,0.771812,1.0,0.349624,0.555324,0.875,1,True,,ORB:2026-08-03,6,0.839994,,3,2,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,PATANJALI,36,100,DOWN,MOVING_DOWN,SECONDARY,55.5912,71.0004,59.0114,18.0,11.25,353.6,353.9,358.0,1.158519,-1.22905,-1.22905,-0.352262,-1.22905,-1.22905,-1.29354,-4.553262,-4.553262,0.96634,0.273286,0.4,0.4,1.0,0.284091,0.669648,0.75,2,True,,ORB:2026-08-03,6,1.547988,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,DIVISLAB,37,100,DOWN,MOVING_DOWN,SECONDARY,54.7796,74.5855,70.2026,22.9195,28.125,8307.0,8085.0,8380.0,3.648732,-0.871122,-0.871122,2.189691,-0.871122,-0.871122,3.398955,-1.393954,-1.393954,52.369031,0.630421,0.812357,0.812357,0.666667,1.0,0.352783,0.375,5,True,,ORB:2026-08-03,6,4.757603,,3,1,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,SOLARINDS,38,100,UP,MOVING_UP,SECONDARY,53.2501,64.7962,75.0631,23.6273,11.25,18466.0,18360.0,18400.0,0.217865,0.358696,0.358696,0.336883,0.358696,0.358696,1.708788,1.819032,1.819032,36.283032,0.196486,0.555556,0.555556,1.0,0.939394,0.209925,0.75,2,True,,ORB:2026-08-03,6,0.716457,,1,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,BHEL,39,100,UP,MOVING_UP,SECONDARY,52.7303,68.9806,74.1582,29.9822,11.25,410.7,406.45,409.0,0.627383,0.415648,0.415648,0.587803,0.415648,0.415648,2.649875,1.876995,1.876995,0.905703,0.220527,0.510204,0.510204,1.0,1.0,0.317655,0.75,2,True,,ORB:2026-08-03,6,0.952032,,1,3,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,AMBER,40,100,DOWN,MOVING_DOWN,SECONDARY,52.2994,64.4839,57.6786,20.2857,0.0,7465.0,7424.5,7567.0,1.919321,-1.347958,-1.347958,-0.113735,-1.347958,-1.347958,-0.376549,-4.518592,-4.518592,22.573401,0.30239,0.285714,0.285714,1.0,0.083333,1.028456,1.0,0,True,,ORB:2026-08-03,6,1.618651,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,MAXHEALTH,41,100,DOWN,MOVING_DOWN,SECONDARY,52.2989,63.918,70.1748,26.9922,0.0,1104.4,1100.1,1109.8,0.881738,-0.486574,-0.486574,-0.306915,-0.486574,-0.486574,-1.158731,-1.840338,-1.840338,2.934244,0.265687,0.393258,0.393258,1.0,0.62963,0.160585,1.0,0,True,,ORB:2026-08-03,6,0.874701,,0,2,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,DLF,42,100,DOWN,MOVING_DOWN,SECONDARY,51.917,64.9246,60.2804,17.6037,11.25,662.55,658.0,668.25,1.557751,-0.852974,-0.852974,-0.210859,-0.852974,-0.852974,-0.816917,-3.32602,-3.32602,1.71376,0.258661,0.446154,0.446154,1.0,0.245614,0.407686,0.75,2,True,,ORB:2026-08-03,6,1.151371,,0,0,0,False,False
