authoritative_event_count,authoritative_event_lineage,candidate_id,candidate_interpretation_count,candidate_interpretations,completed_at,current_setup_family,deployed_at,entry_price,equity_ref,first_seen_time,invalidated_at,last_eval_time,latest_advisor_evaluation,latest_candidate_id,latest_episode_id,latest_event_id,latest_event_type,latest_setup_evaluation,lifecycle_reason,lifecycle_state,opportunity_key,progressed_at,reference_price,replaced_at,replaced_opportunity_key,replacement_opportunity_key,setup_family,setup_subtype,side,signal_id,source_episode_id,source_event_id,source_event_type,stop_reference_price,structural_result,symbol,target_reference_price,trading_day,transition_count,transition_history
1,"[{""side"": ""SELL"", ""candidate_id"": ""CAND:6644484c352c701feebfdf31"", ""setup_family"": ""REVERSAL"", ""setup_subtype"": ""STRUCTURAL_REVERSAL"", ""snapshot_time"": ""2026-07-31T10:18:00+05:30"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED"", ""candidate_opportunity_key"": ""OPP:6644484c352c701feebfdf31""}]",CAND:6644484c352c701feebfdf31,1,"[{""side"": ""SELL"", ""evaluation"": {""side"": ""SELL"", ""outcome"": ""CREATED"", ""approved"": true, ""blockers"": [], ""candidate_id"": ""CAND:6644484c352c701feebfdf31"", ""reason_codes"": [""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL"", ""AUTHORITATIVE_DIRECTIONAL_EVENT_GEOMETRY""], ""setup_family"": ""REVERSAL"", ""advisor_action"": ""ALLOW"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED"", ""structural_result"": ""PERMIT"", ""advisor_diagnostics"": {""barrier"": {""active"": false, ""candidates"": [{""type"": ""PDL"", ""price"": 7795.0}, {""type"": ""EMA_REF"", ""price"": 7844.473335688933}, {""type"": ""ORL"", ""price"": 7870.5}, {""type"": ""SESSION_LOW"", ""price"": 7870.5}, {""type"": ""EMA_SLOW"", ""price"": 7918.138904241371}], ""barrier_type"": ""EMA_SLOW"", ""distance_atr"": 2.355774137473903, ""distance_pct"": 0.7378851166933539, ""barrier_price"": 7918.138904241371, ""distance_points"": 58.861095758628835, ""threshold_points"": 15.954}, ""day_path"": {""close_last"": 7977.0, ""close_first"": 8021.0, ""sample_count"": 14, ""vwap_crossings"": 4, ""path_efficiency"": 0.2682926829268293, ""range_width_pct"": 0.5607127281789297, ""structure_flips"": 2, ""episode_age_bars"": 14, ""containment_ratio"": 1.0, ""midpoint_crossings"": 2, ""total_travel_points"": 164.0, ""total_travel_range_multiple"": 3.644444444444445}, ""matched_rules"": [], ""range_context"": {""low"": 8003.0, ""high"": 8048.0, ""authority"": ""CURRENT_AUCTION_OBSERVATION"", ""inside_for_rule"": false, ""reference_price"": 8003.0, ""source_event_id"": null, ""outside_for_side"": true, ""source_episode_id"": null, ""observation_accepted_range_low"": 8003.0, ""observation_accepted_range_high"": 8048.0, ""observation_accepted_range_inside"": false}, ""candidate_side"": ""SELL"", ""advisor_context"": {""as_of"": ""2026-07-31T10:18:00"", ""symbol"": ""DIVISLAB"", ""stock_rank"": {""as_of"": ""2026-07-31T10:18:00"", ""fresh"": true, ""symbol"": ""DIVISLAB"", ""direction"": ""DOWN"", ""rank_time"": ""2026-07-31T10:18:00"", ""age_seconds"": 0.0, ""total_score"": 14.6573, ""availability"": ""AVAILABLE"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""quality_score"": 48.614, ""range_penalty"": 70.0255, ""rank_position"": 26, ""stall_penalty"": 45.0, ""universe_size"": 80, ""attention_tier"": ""SUPPRESSED"", ""classification"": ""RANGE_BOUND"", ""movement_score"": 66.1941}, ""market_regime"": {""as_of"": ""2026-07-31T10:18:00"", ""state"": ""UNKNOWN"", ""metrics"": {}, ""evidence"": [], ""confidence"": 0.0, ""hysteresis"": {""candidate_since"": null, ""candidate_state"": null, ""state_started_at"": null, ""transition_pending"": false, ""required_confirmations"": 0, ""candidate_confirmations"": 0}, ""age_seconds"": null, ""buy_support"": 0.0, ""availability"": ""UNAVAILABLE"", ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""sell_support"": 0.0, ""reversal_support"": 0.0, ""continuation_support"": 0.0}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""market_regime_influence"": ""NONE""}, ""episode_history"": {""prior_count_day"": 0, ""exhaustion_facts"": [""DIRECTIONAL_LEG_MATURE""], ""prior_opportunity_keys"": [], ""prior_count_same_episode"": 0, ""exhausted_objective_context"": false, ""prior_same_side_same_episode"": 0, ""prior_opposite_side_same_episode"": 0}, ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""candidate_family"": ""REVERSAL"", ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""candidate_subtype"": ""STRUCTURAL_REVERSAL"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""mature_range_churn"": {""facts"": [], ""matched"": false}}, ""advisor_reason_codes"": [""ADVISOR_ALLOW""], ""manager_reason_codes"": [""EVENT_DRIVEN_SETUP_SELECTED""]}, ""entry_price"": 7977.0, ""reward_risk"": 1.5, ""risk_points"": 49.5, ""valid_until"": ""2026-07-31T10:24:00+05:30"", ""candidate_id"": ""CAND:6644484c352c701feebfdf31"", ""reason_codes"": [""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL"", ""AUTHORITATIVE_DIRECTIONAL_EVENT_GEOMETRY""], ""setup_family"": ""REVERSAL"", ""setup_subtype"": ""STRUCTURAL_REVERSAL"", ""snapshot_time"": ""2026-07-31T10:18:00+05:30"", ""opportunity_key"": ""OPP:6644484c352c701feebfdf31"", ""reference_price"": 8026.5, ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""reference_source"": ""AUTHORITATIVE_EVENT_GEOMETRY"", ""expected_move_pct"": 0.00930801053027454, ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED"", ""expected_move_points"": 74.25, ""stop_reference_price"": 8026.5, ""stop_reference_source"": ""EVENT_ORIGIN"", ""target_reference_price"": 7902.75, ""target_reference_source"": ""ONE_POINT_FIVE_R""}]",2026-07-31T10:24:00,REVERSAL,2026-07-31T10:18:00,7977.0,DIVISLAB,2026-07-31T10:18:00,2026-07-31T12:39:00,2026-07-31T12:39:00,"{""action"": ""ALLOW"", ""outcome"": ""CREATED"", ""diagnostics"": {""barrier"": {""active"": false, ""candidates"": [{""type"": ""PDL"", ""price"": 7795.0}, {""type"": ""EMA_REF"", ""price"": 7844.473335688933}, {""type"": ""ORL"", ""price"": 7870.5}, {""type"": ""SESSION_LOW"", ""price"": 7870.5}, {""type"": ""EMA_SLOW"", ""price"": 7918.138904241371}], ""barrier_type"": ""EMA_SLOW"", ""distance_atr"": 2.355774137473903, ""distance_pct"": 0.7378851166933539, ""barrier_price"": 7918.138904241371, ""distance_points"": 58.861095758628835, ""threshold_points"": 15.954}, ""day_path"": {""close_last"": 7977.0, ""close_first"": 8021.0, ""sample_count"": 14, ""vwap_crossings"": 4, ""path_efficiency"": 0.2682926829268293, ""range_width_pct"": 0.5607127281789297, ""structure_flips"": 2, ""episode_age_bars"": 14, ""containment_ratio"": 1.0, ""midpoint_crossings"": 2, ""total_travel_points"": 164.0, ""total_travel_range_multiple"": 3.644444444444445}, ""matched_rules"": [], ""range_context"": {""low"": 8003.0, ""high"": 8048.0, ""authority"": ""CURRENT_AUCTION_OBSERVATION"", ""inside_for_rule"": false, ""reference_price"": 8003.0, ""source_event_id"": null, ""outside_for_side"": true, ""source_episode_id"": null, ""observation_accepted_range_low"": 8003.0, ""observation_accepted_range_high"": 8048.0, ""observation_accepted_range_inside"": false}, ""candidate_side"": ""SELL"", ""advisor_context"": {""as_of"": ""2026-07-31T10:18:00"", ""symbol"": ""DIVISLAB"", ""stock_rank"": {""as_of"": ""2026-07-31T10:18:00"", ""fresh"": true, ""symbol"": ""DIVISLAB"", ""direction"": ""DOWN"", ""rank_time"": ""2026-07-31T10:18:00"", ""age_seconds"": 0.0, ""total_score"": 14.6573, ""availability"": ""AVAILABLE"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""quality_score"": 48.614, ""range_penalty"": 70.0255, ""rank_position"": 26, ""stall_penalty"": 45.0, ""universe_size"": 80, ""attention_tier"": ""SUPPRESSED"", ""classification"": ""RANGE_BOUND"", ""movement_score"": 66.1941}, ""market_regime"": {""as_of"": ""2026-07-31T10:18:00"", ""state"": ""UNKNOWN"", ""metrics"": {}, ""evidence"": [], ""confidence"": 0.0, ""hysteresis"": {""candidate_since"": null, ""candidate_state"": null, ""state_started_at"": null, ""transition_pending"": false, ""required_confirmations"": 0, ""candidate_confirmations"": 0}, ""age_seconds"": null, ""buy_support"": 0.0, ""availability"": ""UNAVAILABLE"", ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""sell_support"": 0.0, ""reversal_support"": 0.0, ""continuation_support"": 0.0}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""market_regime_influence"": ""NONE""}, ""episode_history"": {""prior_count_day"": 0, ""exhaustion_facts"": [""DIRECTIONAL_LEG_MATURE""], ""prior_opportunity_keys"": [], ""prior_count_same_episode"": 0, ""exhausted_objective_context"": false, ""prior_same_side_same_episode"": 0, ""prior_opposite_side_same_episode"": 0}, ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""candidate_family"": ""REVERSAL"", ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""candidate_subtype"": ""STRUCTURAL_REVERSAL"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""mature_range_churn"": {""facts"": [], ""matched"": false}}, ""reason_codes"": [""ADVISOR_ALLOW""]}",CAND:6644484c352c701feebfdf31,DIR:DIVISLAB:2026-07-31:004:DOWN:123000,DIR:DIVISLAB:2026-07-31:004:DOWN:123000:DIRECTIONAL_REVERSAL_LEG_FAILED:123900,DIRECTIONAL_REVERSAL_LEG_FAILED,"{""side"": ""SELL"", ""outcome"": ""CREATED"", ""approved"": true, ""blockers"": [], ""candidate_id"": ""CAND:6644484c352c701feebfdf31"", ""reason_codes"": [""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL"", ""AUTHORITATIVE_DIRECTIONAL_EVENT_GEOMETRY""], ""setup_family"": ""REVERSAL"", ""advisor_action"": ""ALLOW"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED"", ""structural_result"": ""PERMIT"", ""advisor_diagnostics"": {""barrier"": {""active"": false, ""candidates"": [{""type"": ""PDL"", ""price"": 7795.0}, {""type"": ""EMA_REF"", ""price"": 7844.473335688933}, {""type"": ""ORL"", ""price"": 7870.5}, {""type"": ""SESSION_LOW"", ""price"": 7870.5}, {""type"": ""EMA_SLOW"", ""price"": 7918.138904241371}], ""barrier_type"": ""EMA_SLOW"", ""distance_atr"": 2.355774137473903, ""distance_pct"": 0.7378851166933539, ""barrier_price"": 7918.138904241371, ""distance_points"": 58.861095758628835, ""threshold_points"": 15.954}, ""day_path"": {""close_last"": 7977.0, ""close_first"": 8021.0, ""sample_count"": 14, ""vwap_crossings"": 4, ""path_efficiency"": 0.2682926829268293, ""range_width_pct"": 0.5607127281789297, ""structure_flips"": 2, ""episode_age_bars"": 14, ""containment_ratio"": 1.0, ""midpoint_crossings"": 2, ""total_travel_points"": 164.0, ""total_travel_range_multiple"": 3.644444444444445}, ""matched_rules"": [], ""range_context"": {""low"": 8003.0, ""high"": 8048.0, ""authority"": ""CURRENT_AUCTION_OBSERVATION"", ""inside_for_rule"": false, ""reference_price"": 8003.0, ""source_event_id"": null, ""outside_for_side"": true, ""source_episode_id"": null, ""observation_accepted_range_low"": 8003.0, ""observation_accepted_range_high"": 8048.0, ""observation_accepted_range_inside"": false}, ""candidate_side"": ""SELL"", ""advisor_context"": {""as_of"": ""2026-07-31T10:18:00"", ""symbol"": ""DIVISLAB"", ""stock_rank"": {""as_of"": ""2026-07-31T10:18:00"", ""fresh"": true, ""symbol"": ""DIVISLAB"", ""direction"": ""DOWN"", ""rank_time"": ""2026-07-31T10:18:00"", ""age_seconds"": 0.0, ""total_score"": 14.6573, ""availability"": ""AVAILABLE"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""quality_score"": 48.614, ""range_penalty"": 70.0255, ""rank_position"": 26, ""stall_penalty"": 45.0, ""universe_size"": 80, ""attention_tier"": ""SUPPRESSED"", ""classification"": ""RANGE_BOUND"", ""movement_score"": 66.1941}, ""market_regime"": {""as_of"": ""2026-07-31T10:18:00"", ""state"": ""UNKNOWN"", ""metrics"": {}, ""evidence"": [], ""confidence"": 0.0, ""hysteresis"": {""candidate_since"": null, ""candidate_state"": null, ""state_started_at"": null, ""transition_pending"": false, ""required_confirmations"": 0, ""candidate_confirmations"": 0}, ""age_seconds"": null, ""buy_support"": 0.0, ""availability"": ""UNAVAILABLE"", ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""sell_support"": 0.0, ""reversal_support"": 0.0, ""continuation_support"": 0.0}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""market_regime_influence"": ""NONE""}, ""episode_history"": {""prior_count_day"": 0, ""exhaustion_facts"": [""DIRECTIONAL_LEG_MATURE""], ""prior_opportunity_keys"": [], ""prior_count_same_episode"": 0, ""exhausted_objective_context"": false, ""prior_same_side_same_episode"": 0, ""prior_opposite_side_same_episode"": 0}, ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""candidate_family"": ""REVERSAL"", ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""candidate_subtype"": ""STRUCTURAL_REVERSAL"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""mature_range_churn"": {""facts"": [], ""matched"": false}}, ""advisor_reason_codes"": [""ADVISOR_ALLOW""], ""manager_reason_codes"": [""EVENT_DRIVEN_SETUP_SELECTED""]}",DIRECTIONAL_REVERSAL_LEG_FAILED_INVALIDATED_OPPOSITE_ACTIVE_SIGNAL,INVALIDATED,OPP:6644484c352c701feebfdf31,,8026.5,,,,REVERSAL,STRUCTURAL_REVERSAL,SELL,a73cb6c9-a388-53f1-92b2-41820e34edd3,DIR:DIVISLAB:2026-07-31:002:DOWN:100600,DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,8026.5,PERMIT,DIVISLAB,7902.75,2026-07-31,3,"[{""side"": ""SELL"", ""state"": ""DEPLOYED"", ""reason"": ""EVENT_DRIVEN_SETUP_CREATED"", ""signal_id"": ""a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""setup_family"": ""REVERSAL"", ""transition_key"": ""DEPLOYED:DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800:a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800"", ""transition_time"": ""2026-07-31T10:18:00"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED""}, {""side"": ""SELL"", ""state"": ""COMPLETED"", ""reason"": ""DIRECTIONAL_COMPLETED_OPPORTUNITY_WINDOW_COMPLETED"", ""signal_id"": ""a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""setup_family"": ""REVERSAL"", ""transition_key"": ""COMPLETED:DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_COMPLETED:102400:a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_COMPLETED:102400"", ""transition_time"": ""2026-07-31T10:24:00"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:002:DOWN:100600"", ""source_event_type"": ""DIRECTIONAL_COMPLETED""}, {""side"": ""SELL"", ""state"": ""INVALIDATED"", ""reason"": ""DIRECTIONAL_REVERSAL_LEG_FAILED_INVALIDATED_OPPOSITE_ACTIVE_SIGNAL"", ""signal_id"": ""a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""setup_family"": ""REVERSAL"", ""transition_key"": ""INVALIDATED:DIR:DIVISLAB:2026-07-31:004:DOWN:123000:DIRECTIONAL_REVERSAL_LEG_FAILED:123900:a73cb6c9-a388-53f1-92b2-41820e34edd3"", ""source_event_id"": ""DIR:DIVISLAB:2026-07-31:004:DOWN:123000:DIRECTIONAL_REVERSAL_LEG_FAILED:123900"", ""transition_time"": ""2026-07-31T12:39:00"", ""source_episode_id"": ""DIR:DIVISLAB:2026-07-31:004:DOWN:123000"", ""source_event_type"": ""DIRECTIONAL_REVERSAL_LEG_FAILED""}]"
