baseline_delay_minutes,baseline_first_same_side_signal_price,baseline_first_same_side_signal_setup,baseline_first_same_side_signal_time,completed_time,confirmation_displacement_atr,confirmation_price,confirmation_reason,confirmation_time,continuation_unlocked_time,episode_id,exhausted_side,expires_at,extreme_time,final_pre_confirmation_extreme,gap_pct,initial_extreme,initial_room_qualified,initial_vwap_room_atr,initial_vwap_room_pct,initial_vwap_room_points,initiation_atr,initiation_close,initiation_time,initiation_vwap,large_gap,mae_atr,mae_pct,mae_points,mfe_atr,mfe_pct,mfe_points,move_20_bars_pct,move_3_bars_pct,move_6_bars_pct,move_9_bars_pct,reversal_failed_time,reversal_side,symbol
,,,,2026-07-27 12:12:00,,,,,,EXPERIMENT:ASIANPAINT:2026-07-27T12:03:00:UP,UP,2026-07-27 13:33:00,2026-07-27 12:03:00,2711.1,1.265391172570566,2711.1,False,0.2701568629806586,0.00031219602924844095,0.8463946548954482,3.1329748411982568,2710.6,2026-07-27 12:03:00,2710.2536053451045,True,,,,,,,,,,,,SELL,ASIANPAINT
,,,,2026-07-27 13:45:00,0.851991248762412,2712.0,STRONG_BULLISH_DISPLACEMENT_AFTER_EXHAUSTION,2026-07-27 12:24:00,2026-07-27 12:42:00,EXPERIMENT:ASIANPAINT:2026-07-27T12:12:00:DOWN,DOWN,2026-07-27 13:42:00,2026-07-27 12:21:00,2709.5,1.265391172570566,2714.4,False,0.0,0.0,0.0,3.0498708914404578,2715.1,2026-07-27 12:12:00,2710.299151765356,True,2.1312377577170296,0.002396755162241888,6.5,2.9509445876081952,0.00331858407079646,9.0,-0.0001474926253687651,-0.00040560471976397824,-0.001032448377581188,-0.0011061946902654867,2026-07-27 12:39:00,BUY,ASIANPAINT
,,,,2026-07-27 14:33:00,1.0854515290392996,2717.9,HIGHER_LOW_AND_PREVIOUS_HIGH_BREAK,2026-07-27 14:00:00,,EXPERIMENT:ASIANPAINT:2026-07-27T14:00:00:DOWN,DOWN,2026-07-27 15:30:00,2026-07-27 14:00:00,2714.8,1.265391172570566,2714.8,False,0.0,0.0,0.0,2.8559543351913885,2717.9,2026-07-27 14:00:00,2710.4866909158914,True,4.341806116157358,0.004562345928842154,12.400000000000091,1.0854515290392996,0.0011405864822104967,3.099999999999909,-0.002244379852091655,-0.0003679311232937194,-0.0003679311232937194,-0.0007726553589167773,2026-07-27 14:30:00,BUY,ASIANPAINT
,,,,,,,,,,EXPERIMENT:ASIANPAINT:2026-07-27T14:21:00:DOWN,DOWN,2026-07-27 15:51:00,2026-07-27 14:36:00,2710.4,1.265391172570566,2715.6,False,0.0,0.0,0.0,2.328644074459983,2715.6,2026-07-27 14:21:00,2710.769471791429,True,,,,,,,,,,,,BUY,ASIANPAINT
51.0,1045.5,REVERSAL,2026-07-27 11:15:00,2026-07-27 11:09:00,0.9251560572734399,1040.3,HIGHER_LOW_AND_PREVIOUS_HIGH_BREAK,2026-07-27 10:24:00,,EXPERIMENT:AUBANK:2026-07-27T10:18:00:DOWN,DOWN,2026-07-27 11:48:00,2026-07-27 10:21:00,1037.0,1.431250616918358,1038.1,False,0.11448603678963543,0.00041270131885861455,0.4284252391071277,3.7421614995228274,1038.1,2026-07-27 10:18:00,1038.528425239107,True,0.561173001290213,0.002018648466788339,2.099999999999909,5.798787679999131,0.020859367490147118,21.700000000000045,0.005959819282899207,-0.0006728828222628525,-0.00038450446986433107,0.0025954051715851635,,BUY,AUBANK
,,,,2026-07-27 11:48:00,0.6447129185219296,1045.5,LOWER_HIGH_AND_PREVIOUS_LOW_BREAK,2026-07-27 11:15:00,2026-07-27 11:42:00,EXPERIMENT:AUBANK:2026-07-27T11:09:00:UP,UP,2026-07-27 12:39:00,2026-07-27 11:09:00,1047.0,1.431250616918358,1047.0,True,3.0467103726452285,0.007338857790645982,7.683784106806343,2.521993615079038,1046.3,2026-07-27 11:09:00,1039.3162158931937,True,6.5424432089543165,0.015781922525107604,16.5,0.19825585481679747,0.00047824007651841227,0.5,-0.011095169775227077,-0.0009564801530368245,-9.564801530359546e-05,-0.004878048780487718,2026-07-27 11:39:00,SELL,AUBANK
,,,,2026-07-27 12:33:00,1.0829764184378123,1056.0,STRONG_BEARISH_DISPLACEMENT_AFTER_EXHAUSTION,2026-07-27 12:24:00,,EXPERIMENT:AUBANK:2026-07-27T11:48:00:UP,UP,2026-07-27 13:18:00,2026-07-27 12:21:00,1058.1,1.431250616918358,1050.6,True,5.250877524458173,0.009425586254671353,9.902520919157723,1.8858792407616751,1050.5,2026-07-27 11:48:00,1040.6974790808422,True,3.1815398729224573,0.005681818181818182,6.0,3.1815398729224573,0.005681818181818182,6.0,0.003787878787878788,-0.002840909090909091,-0.0035984848484848053,-0.003409090909090823,2026-07-27 12:30:00,SELL,AUBANK
,,,,2026-07-27 14:03:00,1.6278516599510848,1058.0,LOWER_HIGH_AND_PREVIOUS_LOW_BREAK,2026-07-27 12:54:00,,EXPERIMENT:AUBANK:2026-07-27T12:30:00:UP,UP,2026-07-27 14:00:00,2026-07-27 12:45:00,1061.1,1.431250616918358,1059.0,True,8.282682196493342,0.015691779690160702,16.617594691880186,2.0063059643789805,1059.0,2026-07-27 12:30:00,1042.3824053081198,True,0.7974855422887421,0.0015122873345934868,1.599999999999909,3.9874277114439374,0.007561436672967864,8.0,0.003213610586011428,0.0004725897920604915,0.001606805293005714,0.005293005671077418,,SELL,AUBANK
,,,,,1.1472813708409082,1052.5,LOWER_HIGH_AND_PREVIOUS_LOW_BREAK,2026-07-27 14:03:00,,EXPERIMENT:AUBANK:2026-07-27T13:57:00:UP,UP,2026-07-27 15:27:00,2026-07-27 14:03:00,1054.6,1.431250616918358,1054.6,True,5.1461277740212505,0.008931865017630587,9.419544847593215,1.83041410186997,1052.5,2026-07-27 13:57:00,1045.1804551524067,True,1.584340940685182,0.002755344418052343,2.900000000000091,1.2565462633019766,0.00218527315914485,2.2999999999999545,0.00019002375296916433,-0.0006650831353919672,-9.501187648447415e-05,-9.501187648447415e-05,2026-07-27 15:27:00,SELL,AUBANK
,,,,2026-07-27 11:09:00,0.9091088545629007,1227.7,HIGHER_LOW_AND_PREVIOUS_HIGH_BREAK,2026-07-27 10:57:00,,EXPERIMENT:AXISBANK:2026-07-27T10:00:00:DOWN,DOWN,2026-07-27 11:30:00,2026-07-27 10:39:00,1226.3,0.4963788754170322,1229.0,False,1.8872931115749858,0.002831006658258888,3.4793071830001736,1.843543624284528,1232.0,2026-07-27 10:00:00,1232.4793071830002,False,3.308844943860508,0.004968640547365103,6.100000000000136,1.3560839933854238,0.0020363280931823733,2.5,-0.0021177812169097796,-0.0004887187423638807,-0.0009774374847275763,-0.001221796855909424,2026-07-27 11:06:00,BUY,AXISBANK
