accepted_range_id,accepted_range_inside,active_episode_id,auction_exhaustion_reason_codes,auction_state,chase_block_eligible,close,continuation_unlocked,episode_initial_room_qualified,episode_maturity_qualified,episode_status,exhausted_side,exhaustion_active,exhaustion_started_at,gap_pct,large_gap,maturity_reason_source,proposed_reversal_confirmed,qualified_episode_unresolved,range_locked,reversal_failed,snapshot_time,stock_context_reason_codes,symbol
PROVISIONAL:2026-07-27,True,,,UNKNOWN,False,7346.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:15:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
PROVISIONAL:2026-07-27,True,,,UNKNOWN,False,7368.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:18:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
PROVISIONAL:2026-07-27,True,,,UNKNOWN,False,7346.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:21:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
PROVISIONAL:2026-07-27,True,,,UNKNOWN,False,7350.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:24:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,UNKNOWN,False,7360.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:27:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,FRESH_EXPANSION,False,7374.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:30:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,FRESH_EXPANSION,False,7377.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:33:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,ORDERLY_UPTREND,False,7362.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:36:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,ORDERLY_UPTREND,False,7335.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:39:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,TREND_FAILURE,False,7337.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:42:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,TREND_FAILURE,False,7339.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:45:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
ORB:2026-07-27,True,,,TREND_FAILURE,False,7338.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:48:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7343.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:51:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7326.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:54:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7350.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 09:57:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7352.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:00:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7350.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:03:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7356.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:06:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7360.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:09:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7364.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:12:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7334.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:15:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,True,,,TREND_FAILURE,False,7315.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,True,False,2026-07-27 10:18:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,,,REVERSAL,False,7294.5,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 10:21:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,,,REVERSAL,False,7295.0,False,False,False,NONE,UNKNOWN,False,,0.5345060893098782,False,,False,False,False,False,2026-07-27 10:24:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,REVERSAL,True,7290.5,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:27:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7288.5,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:30:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7285.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:33:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,ORDERLY_DOWNTREND,True,7265.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:36:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,ORDERLY_DOWNTREND,True,7249.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:39:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7262.5,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:42:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7266.5,False,True,True,WATCH,DOWN,True,2026-07-27 10:27:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:45:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7263.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:48:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7268.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:51:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,False,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7266.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:54:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7273.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 10:57:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,CONTROLLED_PULLBACK,True,7269.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 11:00:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,REACCELERATION,True,7260.0,False,True,True,WATCH,DOWN,True,2026-07-27 10:48:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,False,False,2026-07-27 11:03:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,,REACCELERATION,True,7242.0,False,True,True,WATCH,DOWN,False,,0.5345060893098782,False,,False,True,True,False,2026-07-27 11:06:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7250.0,False,True,True,WATCH,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,True,False,2026-07-27 11:09:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7253.5,False,True,True,WATCH,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,True,False,2026-07-27 11:12:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,ORDERLY_DOWNTREND,True,7259.0,False,True,True,WATCH,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,False,True,True,False,2026-07-27 11:15:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,ORDERLY_DOWNTREND,True,7275.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:18:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,ORDERLY_DOWNTREND,True,7255.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:21:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,ORDERLY_DOWNTREND,True,7241.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:24:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,ORDERLY_DOWNTREND,True,7247.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:09:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:27:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,CONTROLLED_PULLBACK,True,7250.5,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:30:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,CONTROLLED_PULLBACK,True,7261.5,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:33:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,CONTROLLED_PULLBACK,True,7256.5,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:36:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,CONTROLLED_PULLBACK,True,7262.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:39:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,REACCELERATION,True,7247.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:42:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,REACCELERATION,True,7248.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:30:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:45:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,,CONTROLLED_PULLBACK,True,7247.0,False,True,True,REVERSAL_CONFIRMED,DOWN,False,,0.5345060893098782,False,,True,True,True,False,2026-07-27 11:48:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED,CONTROLLED_PULLBACK,True,7272.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:51:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:51:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,True,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,TREND_FAILURE,True,7269.0,False,True,True,REVERSAL_CONFIRMED,DOWN,True,2026-07-27 11:51:00,0.5345060893098782,False,AUCTION_STATE_MEMORY,True,True,True,False,2026-07-27 11:54:00,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
