accepted_range_id,active_episode_id,auction_state,close,continuation_unlocked,exhausted_side,exhaustion_active,exhaustion_started_at,exhaustion_thesis_unresolved,gap_pct,large_gap,proposed_reversal_confirmed,range_locked,reversal_failed,snapshot_time,symbol
PROVISIONAL:2026-07-27,,UNKNOWN,7346.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:15:00,ABB
PROVISIONAL:2026-07-27,,UNKNOWN,7368.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:18:00,ABB
PROVISIONAL:2026-07-27,,UNKNOWN,7346.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:21:00,ABB
PROVISIONAL:2026-07-27,,UNKNOWN,7350.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:24:00,ABB
ORB:2026-07-27,,UNKNOWN,7360.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:27:00,ABB
ORB:2026-07-27,,FRESH_EXPANSION,7374.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:30:00,ABB
ORB:2026-07-27,,FRESH_EXPANSION,7377.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:33:00,ABB
ORB:2026-07-27,,ORDERLY_UPTREND,7362.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:36:00,ABB
ORB:2026-07-27,,ORDERLY_UPTREND,7335.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:39:00,ABB
ORB:2026-07-27,,TREND_FAILURE,7337.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:42:00,ABB
ORB:2026-07-27,,TREND_FAILURE,7339.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:45:00,ABB
ORB:2026-07-27,,TREND_FAILURE,7338.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 09:48:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7343.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 09:51:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7326.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 09:54:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7350.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 09:57:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7352.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:00:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7350.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:03:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7356.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:06:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7360.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:09:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7364.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:12:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7334.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:15:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,TREND_FAILURE,7315.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,True,False,2026-07-27 10:18:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,REVERSAL,7294.5,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 10:21:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,,REVERSAL,7295.0,False,UNKNOWN,False,,False,0.5345060893098782,False,False,False,False,2026-07-27 10:24:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,REVERSAL,7290.5,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,False,False,False,2026-07-27 10:27:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,ORDERLY_DOWNTREND,7288.5,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,False,False,False,2026-07-27 10:30:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,ORDERLY_DOWNTREND,7285.0,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,False,False,False,2026-07-27 10:33:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,ORDERLY_DOWNTREND,7265.0,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,False,False,False,2026-07-27 10:36:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,ORDERLY_DOWNTREND,7249.0,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,False,False,False,2026-07-27 10:39:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,ORDERLY_DOWNTREND,7262.5,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,True,False,False,2026-07-27 10:42:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7266.5,False,DOWN,True,2026-07-27 10:27:00,True,0.5345060893098782,False,True,False,False,2026-07-27 10:45:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7263.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,False,False,2026-07-27 10:48:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7268.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,False,False,2026-07-27 10:51:00,ABB
DYNAMIC:2026-07-27T09:21:00+05:30:2026-07-27T09:48:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7266.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,False,False,2026-07-27 10:54:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7273.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,True,False,2026-07-27 10:57:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,CONTROLLED_PULLBACK,7269.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:00:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,REACCELERATION,7260.0,False,DOWN,True,2026-07-27 10:48:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:03:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T10:27:00:DOWN,REACCELERATION,7242.0,False,DOWN,False,,False,0.5345060893098782,False,True,True,True,2026-07-27 11:06:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7250.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,False,True,False,2026-07-27 11:09:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7253.5,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,False,True,False,2026-07-27 11:12:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7259.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,False,True,False,2026-07-27 11:15:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7275.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:18:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7255.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:21:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7241.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:24:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,ORDERLY_DOWNTREND,7247.0,False,DOWN,True,2026-07-27 11:09:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:27:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7250.5,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:30:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7261.5,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:33:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7256.5,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:36:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7262.0,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:39:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,REACCELERATION,7247.0,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:42:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,REACCELERATION,7248.0,False,DOWN,True,2026-07-27 11:30:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:45:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7247.0,False,DOWN,False,,True,0.5345060893098782,False,True,True,False,2026-07-27 11:48:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,CONTROLLED_PULLBACK,7272.0,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:51:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7269.0,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:54:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7254.5,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 11:57:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7262.5,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:00:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7255.0,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:03:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7252.0,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:06:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7264.0,False,DOWN,True,2026-07-27 11:51:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:09:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7265.5,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:12:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7273.0,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:15:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7269.5,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:18:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7263.0,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:21:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7262.5,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:24:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7259.5,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:27:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,TREND_FAILURE,7272.0,False,DOWN,True,2026-07-27 12:12:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:30:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,BALANCE,7275.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:33:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,FRESH_EXPANSION,7268.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:36:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T11:09:00:DOWN,FRESH_EXPANSION,7254.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:39:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7279.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:42:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7273.5,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:45:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7282.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:48:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7270.0,False,DOWN,True,2026-07-27 12:33:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:51:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7270.0,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:54:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7269.5,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 12:57:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7278.5,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:00:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7289.0,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:03:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7283.0,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:06:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7289.5,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:09:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7302.5,False,DOWN,True,2026-07-27 12:54:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:12:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7291.0,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:15:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7293.5,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:18:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7294.0,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:21:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7297.5,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:24:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7297.0,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:27:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7295.0,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:30:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7289.0,False,DOWN,True,2026-07-27 13:15:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:33:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7297.0,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,False,False,2026-07-27 13:36:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,TREND_FAILURE,7290.5,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:39:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7286.5,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:42:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7274.0,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:45:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,ORDERLY_DOWNTREND,7265.0,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:48:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,CONTROLLED_PULLBACK,7269.0,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:51:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,CONTROLLED_PULLBACK,7268.5,False,DOWN,True,2026-07-27 13:36:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:54:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,CONTROLLED_PULLBACK,7269.5,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,True,True,False,2026-07-27 13:57:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,CONTROLLED_PULLBACK,7269.5,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,True,True,False,2026-07-27 14:00:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T12:33:00:DOWN,CONTROLLED_PULLBACK,7285.0,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,True,True,False,2026-07-27 14:03:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,TREND_FAILURE,7280.0,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,False,True,False,2026-07-27 14:06:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,TREND_FAILURE,7275.0,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,False,True,False,2026-07-27 14:09:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,TREND_FAILURE,7283.0,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,True,True,False,2026-07-27 14:12:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,TREND_FAILURE,7320.0,False,DOWN,True,2026-07-27 13:57:00,True,0.5345060893098782,False,True,False,False,2026-07-27 14:15:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,REVERSAL,7322.0,False,DOWN,False,,True,0.5345060893098782,False,True,False,False,2026-07-27 14:18:00,ABB
DYNAMIC:2026-07-27T10:36:00+05:30:2026-07-27T10:54:00+05:30,EXPERIMENT:ABB:2026-07-27T13:57:00:DOWN,REVERSAL,7317.0,False,DOWN,False,,True,0.5345060893098782,False,True,False,False,2026-07-27 14:21:00,ABB
